TRANS_DATE,DATE,HOUR,SHIP_TO,VOLUME,TRANSACTION_AMT,TRANSACTION_COUNT
3/19/2025,20250319,12,888950,19.225,60,3
3/19/2025,20250319,13,888950,8.563,23.11,1
3/19/2025,20250319,14,888950,16.673,45,3
3/19/2025,20250319,15,888950,25.477,73.31,4
3/19/2025,20250319,16,888950,20.509,58.44,4
3/19/2025,20250319,17,888950,20.498,63.43,3
3/19/2025,20250319,18,888950,9.263,25,2
3/19/2025,20250319,19,888950,80.986,237.69,10
3/19/2025,20250319,20,888950,23.099,66.4,4
3/19/2025,20250319,21,888950,5.558,15,1
3/19/2025,20250319,22,888950,1.853,5,1
3/19/2025,20250319,23,888950,29.338,91.11,3
3/20/2025,20250320,0,888950,3.705,10,1
3/20/2025,20250320,1,888950,1.853,5,1
3/20/2025,20250320,3,888950,9.263,25,1
3/20/2025,20250320,4,888950,3.335,9,1
3/20/2025,20250320,5,888950,15.449,44.06,3
3/20/2025,20250320,6,888950,23.539,63.53,2
3/20/2025,20250320,7,888950,138.815,405.3,11
3/20/2025,20250320,8,888950,28.966,80,4
3/20/2025,20250320,9,888950,22.945,70.04,3
3/20/2025,20250320,10,888950,25.019,67.53,2
3/20/2025,20250320,11,888950,26.595,88,3
3/20/2025,20250320,12,888950,36.305,98.16,4
3/20/2025,20250320,13,888950,11.707,32.3,2
3/20/2025,20250320,14,888950,36.197,99.87,4
3/20/2025,20250320,15,888950,11.896,32.82,1
3/20/2025,20250320,16,888950,29.127,82,6
3/20/2025,20250320,17,888950,65.024,185.95,11
3/20/2025,20250320,18,888950,11.326,31.25,1
3/20/2025,20250320,19,888950,55.667,158,10
3/20/2025,20250320,20,888950,11.962,33,4
3/20/2025,20250320,21,888950,31.231,86.16,4
3/20/2025,20250320,22,888950,43.495,120,5
3/20/2025,20250320,23,888950,12.996,35.86,2
3/21/2025,20250321,0,888950,5.407,20,1
3/21/2025,20250321,1,888950,1.812,5,1
3/21/2025,20250321,2,888950,8.006,22.09,3
3/21/2025,20250321,3,888950,2.175,6,1
3/21/2025,20250321,5,888950,31.499,88.55,5
3/21/2025,20250321,6,888950,48.708,134.38,4
3/21/2025,20250321,7,888950,75.824,225.62,6
3/21/2025,20250321,8,888950,92.991,263.84,11
3/21/2025,20250321,9,888950,18.797,51.86,3
3/21/2025,20250321,10,888950,41.677,114.98,6
3/21/2025,20250321,11,888950,13.104,36.15,2
3/21/2025,20250321,12,888950,23.46,68,3
3/21/2025,20250321,13,888950,33.626,92.77,6
3/21/2025,20250321,14,888950,32.621,90,3
3/21/2025,20250321,15,888950,10.874,30,1
3/21/2025,20250321,16,888950,46.316,137.14,6
3/21/2025,20250321,17,888950,62.149,180.9,8
3/21/2025,20250321,18,888950,12.702,35.04,2
3/21/2025,20250321,19,888950,32.371,91.44,8
3/21/2025,20250321,20,888950,31.839,97.67,6
3/21/2025,20250321,21,888950,18.123,50,2
3/21/2025,20250321,22,888950,31.799,104,3
3/21/2025,20250321,23,888950,6.237,23.07,1
3/22/2025,20250322,2,888950,19.935,55,2
3/22/2025,20250322,3,888950,4.103,11.32,1
3/22/2025,20250322,5,888950,3.625,10,1
3/22/2025,20250322,6,888950,44.816,137.48,5
3/22/2025,20250322,7,888950,23.036,66.83,3
3/22/2025,20250322,8,888950,51.409,151.21,8
3/22/2025,20250322,9,888950,26.871,80,3
3/22/2025,20250322,10,888950,26.821,74,5
3/22/2025,20250322,11,888950,15.866,46.48,3
3/22/2025,20250322,12,888950,40.119,115.84,6
3/22/2025,20250322,13,888950,29.252,80.7,6
3/22/2025,20250322,14,888950,54.329,149.89,8
3/22/2025,20250322,15,888950,18.958,52.31,4
3/22/2025,20250322,17,888950,42.668,121.53,7
3/22/2025,20250322,18,888950,41.761,125.83,5
3/22/2025,20250322,19,888950,47.598,137.87,6
3/22/2025,20250322,20,888950,19.588,57.87,3
3/22/2025,20250322,21,888950,16.377,45.18,3
3/22/2025,20250322,22,888950,13.312,40,3
3/22/2025,20250322,23,888950,37.156,102.51,4
3/23/2025,20250323,0,888950,12.686,35,1
3/23/2025,20250323,1,888950,2.703,10,1
3/23/2025,20250323,3,888950,3.624,10,1
3/23/2025,20250323,4,888950,1.812,5,1
3/23/2025,20250323,6,888950,16.949,46.76,1
3/23/2025,20250323,7,888950,6.062,20,1
3/23/2025,20250323,8,888950,35.492,97.93,3
3/23/2025,20250323,9,888950,13.347,36.82,1
3/23/2025,20250323,10,888950,23.084,66.99,3
3/23/2025,20250323,11,888950,47.555,139.43,5
3/23/2025,20250323,12,888950,11.149,30.76,1
3/23/2025,20250323,13,888950,31.931,88.1,5
3/23/2025,20250323,14,888950,64.155,196.96,7
3/23/2025,20250323,15,888950,61.241,168.95,9
3/23/2025,20250323,16,888950,17.436,48.11,4
3/23/2025,20250323,17,888950,50.079,138.17,7
3/23/2025,20250323,18,888950,26.513,80.02,5
3/23/2025,20250323,19,888950,45.966,135,5
3/23/2025,20250323,20,888950,57.363,165.39,9
3/23/2025,20250323,21,888950,17.208,53.83,2
3/23/2025,20250323,22,888950,28.211,81.43,6
3/23/2025,20250323,23,888950,6.133,16.92,2
3/24/2025,20250324,2,888950,3.625,10,1
3/24/2025,20250324,4,888950,13.931,38.44,2
3/24/2025,20250324,5,888950,51.646,142.49,7
3/24/2025,20250324,6,888950,95.662,278.56,9
3/24/2025,20250324,7,888950,24.633,67.96,3
3/24/2025,20250324,8,888950,35.099,105.68,5
3/24/2025,20250324,9,888950,28.634,79,4
3/24/2025,20250324,10,888950,8.435,23.27,2
3/24/2025,20250324,11,888950,26.195,75.55,5
3/24/2025,20250324,13,888950,8.331,22.98,2
3/24/2025,20250324,14,888950,3.625,10,1
3/24/2025,20250324,15,888950,61.27,168.33,9
3/24/2025,20250324,16,888950,17.586,48.52,3
3/24/2025,20250324,17,888950,79.301,225.07,7
3/24/2025,20250324,18,888950,24.008,75.85,5
3/24/2025,20250324,19,888950,1.812,5,1
3/24/2025,20250324,20,888950,33.327,111.69,4
3/24/2025,20250324,21,888950,11.857,32.71,3
3/24/2025,20250324,22,888950,40.537,120.02,4
3/24/2025,20250324,23,888950,3.987,11,1
3/25/2025,20250325,0,888950,6.74,18.6,1
3/25/2025,20250325,4,888950,12.686,35,2
3/25/2025,20250325,6,888950,30.873,91.33,4
3/25/2025,20250325,7,888950,86.427,270.63,6
3/25/2025,20250325,8,888950,32.601,89.95,5
3/25/2025,20250325,9,888950,64.678,186.95,9
3/25/2025,20250325,10,888950,12.872,35.51,2
3/25/2025,20250325,11,888950,10.879,30.02,1
3/25/2025,20250325,12,888950,24.208,66.38,4
3/25/2025,20250325,13,888950,55.881,156.66,6
3/25/2025,20250325,14,888950,22.496,61.39,3
3/25/2025,20250325,15,888950,45.882,126.53,6
3/25/2025,20250325,16,888950,43.077,116.27,5
3/25/2025,20250325,17,888950,17.278,50.27,3
3/25/2025,20250325,18,888950,18.812,54.41,3
3/25/2025,20250325,19,888950,7.41,20,1
3/25/2025,20250325,20,888950,9.352,25.24,2
3/25/2025,20250325,21,888950,22.231,60,3
3/25/2025,20250325,22,888950,8.522,23,4
3/25/2025,20250325,23,888950,22.296,60.18,1
3/26/2025,20250326,0,888950,2.223,6,1
3/26/2025,20250326,1,888950,3.706,10,1
3/26/2025,20250326,4,888950,4.055,10.94,1
3/26/2025,20250326,5,888950,14.957,40.37,1
3/26/2025,20250326,6,888950,46.175,124.62,5
3/26/2025,20250326,7,888950,30.571,82.51,5
3/26/2025,20250326,8,888950,13.6,36.71,2
3/26/2025,20250326,9,888950,52.889,142.75,7
3/26/2025,20250326,10,888950,35.495,95.8,5
3/26/2025,20250326,11,888950,22.231,60,4
3/26/2025,20250326,12,888950,7.803,21.06,2
3/26/2025,20250326,13,888950,21.556,60,5
3/26/2025,20250326,14,888950,40.581,109.53,4
3/26/2025,20250326,15,888950,45.231,130.27,6
3/26/2025,20250326,16,888950,47.389,127.9,7
3/26/2025,20250326,17,888950,25.158,70.75,5
3/26/2025,20250326,18,888950,14.854,40.09,1
3/26/2025,20250326,19,888950,78.015,210.56,10
3/26/2025,20250326,20,888950,23.592,65.49,3
3/26/2025,20250326,21,888950,7.41,20,2
3/26/2025,20250326,22,888950,21.024,56.74,3
3/26/2025,20250326,23,888950,1.297,3.5,1
3/27/2025,20250327,1,888950,7.41,20,1
3/27/2025,20250327,2,888950,11.684,35.81,3
3/27/2025,20250327,4,888950,12.125,40,1
3/27/2025,20250327,5,888950,12.968,35,2
3/27/2025,20250327,6,888950,84.896,263.63,6
3/27/2025,20250327,7,888950,15.82,42.7,2
3/27/2025,20250327,8,888950,44.285,124.07,4
3/27/2025,20250327,9,888950,41.986,113.32,7
3/27/2025,20250327,10,888950,9.263,25,2
3/27/2025,20250327,11,888950,22.709,61.29,4
3/27/2025,20250327,13,888950,7.41,20,1
3/27/2025,20250327,14,888950,59.942,161.8,6
3/27/2025,20250327,15,888950,60.018,173.9,8
3/27/2025,20250327,16,888950,35.231,98.73,5
3/27/2025,20250327,17,888950,29.877,83,7
3/27/2025,20250327,18,888950,99.071,267.4,11
3/27/2025,20250327,19,888950,22.257,60.07,4
3/27/2025,20250327,20,888950,18.375,55,4
3/27/2025,20250327,21,888950,10.035,27.08,1
3/27/2025,20250327,22,888950,5.558,15,2
3/27/2025,20250327,23,888950,9.263,25,2
3/28/2025,20250328,0,888950,9.312,26.52,3
3/28/2025,20250328,1,888950,13.978,48,3
3/28/2025,20250328,2,888950,5.559,15,2
3/28/2025,20250328,5,888950,5.475,14.78,1
3/28/2025,20250328,6,888950,8.706,23.5,1
3/28/2025,20250328,7,888950,106.128,301.34,10
3/28/2025,20250328,8,888950,16.451,52.43,2
3/28/2025,20250328,9,888950,13.918,37.56,2
3/28/2025,20250328,10,888950,7.411,20,2
3/28/2025,20250328,11,888950,27.387,73.92,4
3/28/2025,20250328,12,888950,19.079,67.98,2
3/28/2025,20250328,13,888950,46.165,133.7,6
3/28/2025,20250328,14,888950,31.688,100.63,3
3/28/2025,20250328,15,888950,49.904,152.23,5
3/28/2025,20250328,16,888950,32.763,98.02,5
3/28/2025,20250328,17,888950,31.895,88,4
3/28/2025,20250328,18,888950,28.738,84.2,3
3/28/2025,20250328,19,888950,19.573,54,5
3/28/2025,20250328,20,888950,1.812,5,1
3/28/2025,20250328,21,888950,14.861,41,2
3/28/2025,20250328,22,888950,7.249,20,1
3/28/2025,20250328,23,888950,14.498,40,1
3/29/2025,20250329,0,888950,9.063,25,2
3/29/2025,20250329,2,888950,17.175,55.22,2
3/29/2025,20250329,3,888950,11.598,32,2
3/29/2025,20250329,6,888950,11.352,37.45,1
3/29/2025,20250329,7,888950,24.14,74.08,2
3/29/2025,20250329,8,888950,37.458,103.35,3
3/29/2025,20250329,9,888950,38.065,110.11,4
3/29/2025,20250329,10,888950,35.775,101.97,5
3/29/2025,20250329,11,888950,47.669,135.61,6
3/29/2025,20250329,13,888950,63.144,178.39,9
3/29/2025,20250329,14,888950,91.288,251.86,8
3/29/2025,20250329,15,888950,33.066,91.23,3
3/29/2025,20250329,16,888950,26.942,75.97,4
3/29/2025,20250329,17,888950,1.559,4.3,1
3/29/2025,20250329,18,888950,23.407,64.58,4
3/29/2025,20250329,19,888950,42.171,116.35,6
3/29/2025,20250329,20,888950,47.349,138,7
3/29/2025,20250329,21,888950,26.953,76.01,6
3/29/2025,20250329,22,888950,25.26,69.69,5
3/29/2025,20250329,23,888950,1.958,6.46,1
3/30/2025,20250330,0,888950,3.218,8.88,2
3/30/2025,20250330,1,888950,15.003,55.5,1
3/30/2025,20250330,6,888950,7.249,20,1
3/30/2025,20250330,7,888950,15.214,41.97,2
3/30/2025,20250330,8,888950,12.269,34.58,2
3/30/2025,20250330,9,888950,7.249,20,1
3/30/2025,20250330,10,888950,46.374,127.94,7
3/30/2025,20250330,11,888950,37.039,103.83,5
3/30/2025,20250330,12,888950,11.961,33,3
3/30/2025,20250330,13,888950,11.796,35,2
3/30/2025,20250330,14,888950,16.167,44.61,3
3/30/2025,20250330,15,888950,18.524,54.38,3
3/30/2025,20250330,16,888950,19.032,54.96,4
3/30/2025,20250330,17,888950,16.443,45,4
3/30/2025,20250330,18,888950,19.939,55.01,2
3/30/2025,20250330,19,888950,39.881,110.03,4
3/30/2025,20250330,20,888950,42.571,124,7
3/30/2025,20250330,21,888950,20.298,56,3
3/30/2025,20250330,22,888950,5.437,15,1
3/30/2025,20250330,23,888950,4.262,11.76,1
3/31/2025,20250331,0,888950,16.313,45.01,3
3/31/2025,20250331,2,888950,7.249,20,1
3/31/2025,20250331,4,888950,16.674,55.01,1
3/31/2025,20250331,5,888950,26.11,72.04,2
3/31/2025,20250331,6,888950,74.118,212.72,6
3/31/2025,20250331,7,888950,16.603,52.62,2
3/31/2025,20250331,8,888950,13.406,36.99,3
3/31/2025,20250331,9,888950,34.375,105,5
3/31/2025,20250331,10,888950,36.59,100.95,6
3/31/2025,20250331,11,888950,26.532,78.65,4
3/31/2025,20250331,12,888950,28.299,78.08,5
3/31/2025,20250331,13,888950,31.587,88.74,6
3/31/2025,20250331,14,888950,24.155,66.64,4
3/31/2025,20250331,15,888950,26.068,75.2,4
3/31/2025,20250331,16,888950,45.659,125.96,9
3/31/2025,20250331,17,888950,56.171,155.91,11
3/31/2025,20250331,18,888950,48.673,137.56,9
3/31/2025,20250331,19,888950,42.395,116.8,7
3/31/2025,20250331,20,888950,23.624,69.27,3
3/31/2025,20250331,21,888950,13.312,40,3
3/31/2025,20250331,22,888950,11.033,30.44,4
3/31/2025,20250331,23,888950,12.686,35,2
4/1/2025,20250401,0,888950,14.107,45.27,2
4/1/2025,20250401,3,888950,2.9,8,1
4/1/2025,20250401,4,888950,7.248,20,2
4/1/2025,20250401,5,888950,28.606,78.93,7
4/1/2025,20250401,6,888950,97.873,278.32,10
4/1/2025,20250401,7,888950,87.505,245.02,10
4/1/2025,20250401,8,888950,66.37,183.93,10
4/1/2025,20250401,9,888950,6.914,19.08,2
4/1/2025,20250401,10,888950,36.841,118.6,3
4/1/2025,20250401,11,888950,12.597,34.76,1
4/1/2025,20250401,12,888950,16.31,45,2
4/1/2025,20250401,13,888950,23.645,65.23,4
4/1/2025,20250401,14,888950,21.021,58,3
4/1/2025,20250401,15,888950,14.345,39.58,3
4/1/2025,20250401,16,888950,18.625,57.53,3
4/1/2025,20250401,17,888950,24.52,76,5
4/1/2025,20250401,18,888950,30.473,86.53,4
4/1/2025,20250401,19,888950,20.274,55.93,5
4/1/2025,20250401,20,888950,62.171,186.26,7
4/1/2025,20250401,21,888950,9.06,25,1
4/1/2025,20250401,22,888950,13.578,40,4
4/1/2025,20250401,23,888950,3.262,9,1
4/2/2025,20250402,3,888950,7.361,20.31,3
4/2/2025,20250402,5,888950,43.507,123.31,5
4/2/2025,20250402,6,888950,68.409,200.69,7
4/2/2025,20250402,7,888950,63.632,189.99,6
4/2/2025,20250402,8,888950,36.361,111.64,4
4/2/2025,20250402,9,888950,22.549,62.21,2
4/2/2025,20250402,10,888950,36.304,103,3
4/2/2025,20250402,11,888950,15.665,43.22,4
4/2/2025,20250402,12,888950,35.706,103.59,6
4/2/2025,20250402,13,888950,38.831,107.13,5
4/2/2025,20250402,14,888950,21.747,60,2
4/2/2025,20250402,15,888950,21.862,62.77,3
4/2/2025,20250402,16,888950,43.629,120.37,5
4/2/2025,20250402,17,888950,36.845,101.19,5
4/2/2025,20250402,18,888950,25.94,71.57,5
4/2/2025,20250402,19,888950,43.483,119.97,4
4/2/2025,20250402,20,888950,35.919,104.42,6
4/2/2025,20250402,21,888950,20.661,57,5
4/2/2025,20250402,22,888950,3.708,10.23,1
4/3/2025,20250403,0,888950,6.481,17.88,1
4/3/2025,20250403,3,888950,3.625,10,1
4/3/2025,20250403,4,888950,7.399,20.41,3
4/3/2025,20250403,5,888950,23.197,64,3
4/3/2025,20250403,6,888950,34.986,99.8,3
4/3/2025,20250403,7,888950,69.821,201.64,3
4/3/2025,20250403,8,888950,23.523,70.51,3
4/3/2025,20250403,9,888950,37.013,105.82,5
4/3/2025,20250403,10,888950,39.005,111.51,4
4/3/2025,20250403,11,888950,13.526,38.67,2
4/3/2025,20250403,12,888950,18.126,55,3
4/3/2025,20250403,13,888950,50.973,155.27,5
4/3/2025,20250403,14,888950,2.778,7.94,2
4/3/2025,20250403,15,888950,38.305,111.11,6
4/3/2025,20250403,16,888950,31.335,94.53,4
4/3/2025,20250403,17,888950,20.986,60,3
4/3/2025,20250403,18,888950,53.73,157.35,12
4/3/2025,20250403,19,888950,40.411,135.15,6
4/3/2025,20250403,20,888950,15.74,45,3
4/3/2025,20250403,21,888950,22.385,64,4
4/3/2025,20250403,22,888950,1.749,5,1
4/3/2025,20250403,23,888950,24.463,69.94,3
4/4/2025,20250404,1,888950,3.847,11,1
4/4/2025,20250404,2,888950,19.167,54.35,2
4/4/2025,20250404,3,888950,2.462,7.04,1
4/4/2025,20250404,5,888950,30.366,86.82,3
4/4/2025,20250404,6,888950,46.019,134.75,6
4/4/2025,20250404,7,888950,77.807,250.61,8
4/4/2025,20250404,8,888950,14.258,40.76,2
4/4/2025,20250404,9,888950,11.892,34,2
4/4/2025,20250404,10,888950,40.285,115.17,5
4/4/2025,20250404,11,888950,4.413,15,1
4/4/2025,20250404,12,888950,1.749,5,1
4/4/2025,20250404,13,888950,24.857,71.07,5
4/4/2025,20250404,14,888950,32.592,95.38,5
4/4/2025,20250404,15,888950,35.67,116.96,4
4/4/2025,20250404,16,888950,39.845,117.1,6
4/4/2025,20250404,17,888950,23.6,67.47,2
4/4/2025,20250404,18,888950,18.613,53.21,4
4/4/2025,20250404,19,888950,27.654,85.31,5
4/4/2025,20250404,20,888950,37.207,106.38,5
4/4/2025,20250404,21,888950,3.555,10.16,1
4/4/2025,20250404,22,888950,5.946,17,1
4/4/2025,20250404,23,888950,8.777,25.09,3
4/5/2025,20250405,0,888950,6.995,20,1
4/5/2025,20250405,1,888950,2.942,10,1
4/5/2025,20250405,3,888950,1.749,5,1
4/5/2025,20250405,5,888950,3.498,10,1
4/5/2025,20250405,6,888950,15.74,45,2
4/5/2025,20250405,7,888950,31.134,89.01,4
4/5/2025,20250405,8,888950,5.884,20,1
4/5/2025,20250405,9,888950,59.647,170.52,7
4/5/2025,20250405,10,888950,69.771,202.66,8
4/5/2025,20250405,11,888950,36.275,114.24,6
4/5/2025,20250405,12,888950,48.665,139.13,8
4/5/2025,20250405,13,888950,68.924,200.24,8
4/5/2025,20250405,14,888950,64.898,188.72,7
4/5/2025,20250405,15,888950,29.679,86.29,5
4/5/2025,20250405,16,888950,13.99,40,2
4/5/2025,20250405,17,888950,22.736,65,4
4/5/2025,20250405,19,888950,11.192,32,3
4/5/2025,20250405,20,888950,13.078,45.51,2
4/5/2025,20250405,21,888950,24.187,69.15,4
4/5/2025,20250405,22,888950,1.752,5.01,1
4/5/2025,20250405,23,888950,10.493,30,2
4/6/2025,20250406,0,888950,13.99,40,2
4/6/2025,20250406,3,888950,13.837,39.56,1
4/6/2025,20250406,5,888950,6.995,20,1
4/6/2025,20250406,6,888950,5.247,15,1
4/6/2025,20250406,7,888950,25.701,87.36,2
4/6/2025,20250406,8,888950,10.493,30,1
4/6/2025,20250406,9,888950,31.167,92.28,4
4/6/2025,20250406,11,888950,16.933,48.41,3
4/6/2025,20250406,12,888950,27.664,79.09,3
4/6/2025,20250406,13,888950,26.251,80,4
4/6/2025,20250406,14,888950,34.343,99.77,7
4/6/2025,20250406,15,888950,134.278,411.38,16
4/6/2025,20250406,16,888950,28.684,87.57,6
4/6/2025,20250406,17,888950,78.108,236.02,8
4/6/2025,20250406,18,888950,47.166,140.07,4
4/6/2025,20250406,19,888950,16.389,50.04,3
4/6/2025,20250406,20,888950,13.291,38,3
4/6/2025,20250406,21,888950,32.481,100.01,4
4/6/2025,20250406,22,888950,2.541,7.26,1
4/6/2025,20250406,23,888950,5.247,15,1
4/7/2025,20250407,1,888950,14.799,42.31,2
4/7/2025,20250407,4,888950,3.498,10,1
4/7/2025,20250407,6,888950,62.624,182.22,8
4/7/2025,20250407,7,888950,54.593,163.81,6
4/7/2025,20250407,8,888950,52.965,154.61,6
4/7/2025,20250407,10,888950,20.932,59.85,3
4/7/2025,20250407,11,888950,24.711,70.65,2
4/7/2025,20250407,12,888950,12.165,34.78,3
4/7/2025,20250407,13,888950,11.158,31.9,2
4/7/2025,20250407,14,888950,14.629,45,3
4/7/2025,20250407,15,888950,32.506,96.11,4
4/7/2025,20250407,16,888950,20.989,60,5
4/7/2025,20250407,17,888950,10.562,30.2,3
4/7/2025,20250407,18,888950,21.285,60.85,5
4/7/2025,20250407,19,888950,10.065,28.77,4
4/7/2025,20250407,20,888950,13.89,42.89,3
4/7/2025,20250407,21,888950,14.027,50,2
4/7/2025,20250407,22,888950,13.575,41.23,3
4/8/2025,20250408,0,888950,8.394,24,2
4/8/2025,20250408,3,888950,7.695,22,1
4/8/2025,20250408,4,888950,30.158,108,2
4/8/2025,20250408,5,888950,20.256,57.91,2
4/8/2025,20250408,6,888950,13.33,45,3
4/8/2025,20250408,7,888950,43.839,130.28,5
4/8/2025,20250408,8,888950,29.504,84.35,5
4/8/2025,20250408,9,888950,8.745,25,2
4/8/2025,20250408,10,888950,20.287,58,3
4/8/2025,20250408,11,888950,9.287,26.55,3
4/8/2025,20250408,12,888950,3.498,10,1
4/8/2025,20250408,13,888950,29.731,85,3
4/8/2025,20250408,14,888950,24.636,79.02,2
4/8/2025,20250408,15,888950,10.286,29.41,3
4/8/2025,20250408,16,888950,53.004,155.52,8
4/8/2025,20250408,17,888950,23.541,67.31,5
4/8/2025,20250408,18,888950,61.158,189.33,8
4/8/2025,20250408,19,888950,40.748,119.68,7
4/8/2025,20250408,20,888950,11.543,33,2
