TRANS_DATE,DATE,HOUR,SHIP_TO,VOLUME,TRANSACTION_AMT,TRANSACTION_COUNT
4/5/2025,20250405,2,899387,66.419,178.89,8
4/5/2025,20250405,3,899387,67.266,193.39,11
4/5/2025,20250405,4,899387,194.976,541.86,21
4/5/2025,20250405,5,899387,136.667,386.74,16
4/5/2025,20250405,6,899387,279.568,805.09,20
4/5/2025,20250405,7,899387,595.054,1715.67,40
4/5/2025,20250405,8,899387,452.777,1268.18,43
4/5/2025,20250405,9,899387,603.081,1729.74,58
4/5/2025,20250405,10,899387,719.392,2031.63,65
4/5/2025,20250405,11,899387,826.312,2376.81,72
4/5/2025,20250405,12,899387,944.281,2679.14,88
4/5/2025,20250405,13,899387,830.107,2329.13,75
4/5/2025,20250405,14,899387,790.899,2229.83,70
4/5/2025,20250405,15,899387,678.938,1937.18,64
4/5/2025,20250405,16,899387,739.893,2141.98,64
4/5/2025,20250405,17,899387,639.634,1816.05,64
4/5/2025,20250405,18,899387,474.179,1328.34,50
4/5/2025,20250405,19,899387,492.741,1408.43,51
4/5/2025,20250405,20,899387,429.059,1180.56,44
4/5/2025,20250405,21,899387,338.564,985.66,35
4/5/2025,20250405,22,899387,296.268,798.79,37
4/5/2025,20250405,23,899387,337.12,932.11,34
4/6/2025,20250406,0,899387,99.049,273.15,14
4/6/2025,20250406,1,899387,97.454,256.2,13
4/6/2025,20250406,2,899387,94.068,280.1,11
4/6/2025,20250406,3,899387,91.174,243.9,11
4/6/2025,20250406,4,899387,83.625,235.93,10
4/6/2025,20250406,5,899387,62.427,174.63,8
4/6/2025,20250406,6,899387,163.478,481.82,20
4/6/2025,20250406,7,899387,164.147,458.68,14
4/6/2025,20250406,8,899387,289.019,814.81,32
4/6/2025,20250406,9,899387,488.519,1369.54,42
4/6/2025,20250406,10,899387,610.139,1742.08,64
4/6/2025,20250406,11,899387,647.721,1834.9,66
4/6/2025,20250406,12,899387,879.814,2524.01,79
4/6/2025,20250406,13,899387,739.1,2137.05,75
4/6/2025,20250406,14,899387,808.521,2276.39,78
4/6/2025,20250406,15,899387,621.379,1766.01,61
4/6/2025,20250406,16,899387,638.948,1793.16,69
4/6/2025,20250406,17,899387,712.263,2032.83,69
4/6/2025,20250406,18,899387,578.526,1699.61,53
4/6/2025,20250406,19,899387,563.706,1607.09,57
4/6/2025,20250406,20,899387,496.548,1389.25,50
4/6/2025,20250406,21,899387,383.185,1114.9,32
4/6/2025,20250406,22,899387,341.231,969.16,32
4/6/2025,20250406,23,899387,233.326,657.14,24
4/7/2025,20250407,0,899387,173.972,486.78,19
4/7/2025,20250407,1,899387,69.882,214.59,7
4/7/2025,20250407,2,899387,68.005,192.36,8
4/7/2025,20250407,3,899387,61.773,179.53,9
4/7/2025,20250407,4,899387,142.235,401.36,14
4/7/2025,20250407,5,899387,315.318,849.59,29
4/7/2025,20250407,6,899387,739.096,2099.4,50
4/7/2025,20250407,7,899387,802.053,2321.34,52
4/7/2025,20250407,8,899387,834.112,2343.65,66
4/7/2025,20250407,9,899387,534.936,1516.35,48
4/7/2025,20250407,10,899387,560.102,1627.28,51
4/7/2025,20250407,11,899387,936.432,2680.79,80
4/7/2025,20250407,12,899387,810.603,2350.79,80
4/7/2025,20250407,13,899387,803.256,2279.11,72
4/7/2025,20250407,14,899387,845.441,2364.88,73
4/7/2025,20250407,15,899387,688.684,1933.78,64
4/7/2025,20250407,16,899387,941.293,2647.45,89
4/7/2025,20250407,17,899387,767.426,2129.12,75
4/7/2025,20250407,18,899387,946.854,2668.7,86
4/7/2025,20250407,19,899387,645.633,1806.9,61
4/7/2025,20250407,20,899387,527.028,1509.79,50
4/7/2025,20250407,21,899387,540.89,1525.9,53
4/7/2025,20250407,22,899387,198.262,539.11,24
4/7/2025,20250407,23,899387,270.444,746.42,31
4/8/2025,20250408,0,899387,55.202,157.7,4
4/8/2025,20250408,1,899387,54.999,148.44,5
4/8/2025,20250408,2,899387,52.516,152.63,5
4/8/2025,20250408,3,899387,90.097,239.42,10
4/8/2025,20250408,4,899387,75.229,210.33,11
4/8/2025,20250408,5,899387,289.641,791.38,29
4/8/2025,20250408,6,899387,479.168,1327.67,44
4/8/2025,20250408,7,899387,996.441,2883.99,66
4/8/2025,20250408,8,899387,716.292,2000.07,58
4/8/2025,20250408,9,899387,718.33,2092.1,58
4/8/2025,20250408,10,899387,580.844,1632.56,60
4/8/2025,20250408,11,899387,773.541,2164.36,71
4/8/2025,20250408,12,899387,905.559,2578.52,79
4/8/2025,20250408,13,899387,732.967,2075.9,66
4/8/2025,20250408,14,899387,678.617,1896.36,61
4/8/2025,20250408,15,899387,656.744,1844.94,58
4/8/2025,20250408,16,899387,685.678,1962.45,63
4/8/2025,20250408,17,899387,1017.321,2785.99,89
4/8/2025,20250408,18,899387,704.069,1996.9,70
4/8/2025,20250408,19,899387,686.158,1926.04,64
4/8/2025,20250408,20,899387,159.577,445.44,19
4/8/2025,20250408,21,899387,13.426,35.58,1
